SalesID,DateKey,PharmacyID,ProductID,UnitsSold,RevenueEUR,CostEUR,MarginEUR,PromoFlag,Profit_Margin_Pct,ASP,Margin_Tier
S0012683,20240603,PH0078,PR0010,7,137.86,94.64,43.22,No,31.35,19.69,High Margin
S0012684,20240603,PH0078,PR0101,5,571.65,402.58,169.07,No,29.58,114.33,Medium Margin
S0012685,20240603,PH0081,PR0186,2,41.45,28.33,13.12,No,31.65,20.72,High Margin
S0012686,20240603,PH0081,PR0156,5,77.36,54.67,22.69,Yes,29.33,15.47,Medium Margin
S0012687,20240603,PH0081,PR0220,15,260.5,166.38,94.12,No,36.13,17.37,High Margin
S0012688,20240603,PH0083,PR0051,6,449.1,363.21,85.89,No,19.12,74.85,Medium Margin
S0012689,20240603,PH0083,PR0093,7,84.98,69.74,15.24,Yes,17.93,12.14,Medium Margin
S0012690,20240603,PH0083,PR0183,7,82.55,55.45,27.1,No,32.83,11.79,High Margin
S0012691,20240603,PH0083,PR0107,6,67.73,44.6,23.13,No,34.15,11.29,High Margin
S0012692,20240603,PH0085,PR0166,2,24.6,16.82,7.78,No,31.63,12.3,High Margin
S0012693,20240603,PH0087,PR0024,10,178.6,120.49,58.11,No,32.54,17.86,High Margin
S0012694,20240603,PH0087,PR0002,11,77.33,58.08,19.25,No,24.89,7.03,Medium Margin
S0012695,20240603,PH0088,PR0161,2,41.11,33.51,7.6,No,18.49,20.56,Medium Margin
S0012696,20240603,PH0089,PR0027,1,94.96,68.27,26.69,No,28.11,94.96,Medium Margin
S0012697,20240603,PH0091,PR0080,3,188.4,155.94,32.46,No,17.23,62.8,Medium Margin
S0012698,20240603,PH0093,PR0019,4,236.59,185.23,51.36,No,21.71,59.15,Medium Margin
S0012699,20240603,PH0095,PR0002,3,22.14,16.61,5.53,No,24.98,7.38,Medium Margin
S0012700,20240603,PH0095,PR0049,4,223.48,178.5,44.98,No,20.13,55.87,Medium Margin
S0012701,20240603,PH0096,PR0171,4,343.6,270.63,72.97,No,21.24,85.9,Medium Margin
S0012702,20240603,PH0100,PR0049,3,159.63,124.94,34.69,No,21.73,53.21,Medium Margin
S0012703,20240603,PH0100,PR0213,5,145.75,97.3,48.45,No,33.24,29.15,High Margin
S0012704,20240603,PH0101,PR0123,4,199.79,159.91,39.88,No,19.96,49.95,Medium Margin
S0012705,20240603,PH0103,PR0105,7,97.62,70.65,26.97,No,27.63,13.95,Medium Margin
S0012706,20240603,PH0104,PR0158,16,328.94,217.67,111.27,No,33.83,20.56,High Margin
S0012707,20240603,PH0104,PR0099,7,177.58,121.09,56.49,No,31.81,25.37,High Margin
S0012708,20240603,PH0104,PR0108,1,15.06,11.39,3.67,No,24.37,15.06,Medium Margin
S0012709,20240603,PH0107,PR0003,2,25.5,18.18,7.32,No,28.71,12.75,Medium Margin
S0012710,20240603,PH0107,PR0113,10,64.41,42.18,22.23,No,34.51,6.44,High Margin
S0012711,20240603,PH0111,PR0204,6,56.04,37.64,18.4,No,32.83,9.34,High Margin
S0012712,20240603,PH0111,PR0086,9,84.87,64.49,20.38,No,24.01,9.43,Medium Margin
S0012713,20240603,PH0112,PR0193,8,197.06,133.53,63.53,No,32.24,24.63,High Margin
S0012714,20240603,PH0113,PR0157,5,108.71,83.38,25.33,Yes,23.3,21.74,Medium Margin
S0012715,20240603,PH0113,PR0137,1,19.24,12.63,6.61,No,34.36,19.24,High Margin
S0012716,20240603,PH0114,PR0083,7,81.27,51.14,30.13,No,37.07,11.61,High Margin
S0012717,20240603,PH0116,PR0021,10,126.54,85.63,40.91,No,32.33,12.65,High Margin
S0012718,20240603,PH0116,PR0165,14,92.83,59.94,32.89,No,35.43,6.63,High Margin
S0012719,20240603,PH0117,PR0119,3,68.16,53.9,14.26,No,20.92,22.72,Medium Margin
S0012720,20240603,PH0120,PR0124,2,97.11,75.51,21.6,No,22.24,48.56,Medium Margin
S0012721,20240603,PH0120,PR0012,1,50.61,39.68,10.93,No,21.6,50.61,Medium Margin
S0012722,20240604,PH0002,PR0056,4,71.3,46.95,24.35,No,34.15,17.82,High Margin
S0012723,20240604,PH0004,PR0213,6,136.42,92.47,43.95,No,32.22,22.74,High Margin
S0012724,20240604,PH0005,PR0144,11,189.27,124.01,65.26,No,34.48,17.21,High Margin
S0012725,20240604,PH0009,PR0125,5,142.96,93.22,49.74,No,34.79,28.59,High Margin
S0012726,20240604,PH0023,PR0170,7,185.82,125.86,59.96,No,32.27,26.55,High Margin
S0012727,20240604,PH0023,PR0109,7,136.68,91.66,45.02,No,32.94,19.53,High Margin
S0012728,20240604,PH0023,PR0192,7,253.11,170.92,82.19,No,32.47,36.16,High Margin
S0012729,20240604,PH0024,PR0063,16,65.12,42.5,22.62,No,34.74,4.07,High Margin
S0012730,20240604,PH0024,PR0220,14,231.56,153.53,78.03,No,33.7,16.54,High Margin
S0012731,20240604,PH0026,PR0109,7,116.44,79.94,36.5,No,31.35,16.63,High Margin
S0012732,20240604,PH0034,PR0181,1,34.84,27.79,7.05,Yes,20.24,34.84,Medium Margin
S0012733,20240604,PH0034,PR0020,8,140.49,93.59,46.9,No,33.38,17.56,High Margin
S0012734,20240604,PH0036,PR0067,7,113.05,91.62,21.43,Yes,18.96,16.15,Medium Margin
S0012735,20240604,PH0036,PR0010,10,175.9,123.54,52.36,No,29.77,17.59,Medium Margin
S0012736,20240604,PH0039,PR0147,8,112.29,85.06,27.23,Yes,24.25,14.04,Medium Margin
S0012737,20240604,PH0039,PR0208,16,259.84,169.13,90.71,No,34.91,16.24,High Margin
S0012738,20240604,PH0045,PR0179,2,21.21,16.22,4.99,No,23.53,10.6,Medium Margin
S0012739,20240604,PH0045,PR0119,4,122.35,98.12,24.23,No,19.8,30.59,Medium Margin
S0012740,20240604,PH0046,PR0049,2,106.42,84.38,22.04,No,20.71,53.21,Medium Margin
S0012741,20240604,PH0049,PR0179,5,39.39,29.54,9.85,No,25.01,7.88,Medium Margin
S0012742,20240604,PH0049,PR0060,1,56.34,46.09,10.25,No,18.19,56.34,Medium Margin
S0012743,20240604,PH0050,PR0041,3,234.51,171.83,62.68,No,26.73,78.17,Medium Margin
S0012744,20240604,PH0053,PR0140,16,398.33,237.67,160.66,No,40.33,24.9,High Margin
S0012745,20240604,PH0055,PR0029,15,156.71,108.17,48.54,No,30.97,10.45,High Margin
S0012746,20240604,PH0055,PR0188,12,376.49,283.63,92.86,No,24.66,31.37,Medium Margin
S0012747,20240604,PH0056,PR0134,13,168.58,116.46,52.12,No,30.92,12.97,High Margin
S0012748,20240604,PH0056,PR0183,6,65.27,45.85,19.42,No,29.75,10.88,Medium Margin
S0012749,20240604,PH0056,PR0014,9,105.51,75.65,29.86,No,28.3,11.72,Medium Margin
S0012750,20240604,PH0057,PR0004,7,97.44,60.62,36.82,No,37.79,13.92,High Margin
S0012751,20240604,PH0062,PR0095,6,198.25,147.73,50.52,No,25.48,33.04,Medium Margin
S0012752,20240604,PH0063,PR0019,8,534.89,414.1,120.79,No,22.58,66.86,Medium Margin
S0012753,20240604,PH0069,PR0032,4,108.34,79.62,28.72,No,26.51,27.08,Medium Margin
S0012754,20240604,PH0069,PR0044,4,97.66,62.14,35.52,No,36.37,24.42,High Margin
S0012755,20240604,PH0069,PR0028,18,284.89,188.65,96.24,No,33.78,15.83,High Margin
S0012756,20240604,PH0069,PR0033,11,160.41,116.76,43.65,No,27.21,14.58,Medium Margin
S0012757,20240604,PH0071,PR0092,6,376.54,283.34,93.2,No,24.75,62.76,Medium Margin
S0012758,20240604,PH0072,PR0161,1,22.34,17.92,4.42,No,19.79,22.34,Medium Margin
S0012759,20240604,PH0073,PR0039,13,296.79,187.93,108.86,No,36.68,22.83,High Margin
S0012760,20240604,PH0074,PR0187,9,156.78,101.3,55.48,No,35.39,17.42,High Margin
S0012761,20240604,PH0076,PR0101,2,230.88,158.53,72.35,No,31.34,115.44,High Margin
S0012762,20240604,PH0077,PR0028,14,233.24,154.11,79.13,No,33.93,16.66,High Margin
S0012763,20240604,PH0079,PR0120,13,27.18,18.12,9.06,No,33.33,2.09,High Margin
S0012764,20240604,PH0080,PR0172,4,79.31,61.31,18.0,No,22.7,19.83,Medium Margin
S0012765,20240604,PH0082,PR0217,5,58.2,35.74,22.46,No,38.59,11.64,High Margin
S0012766,20240604,PH0086,PR0168,11,286.09,173.68,112.41,No,39.29,26.01,High Margin
S0012767,20240604,PH0088,PR0126,12,38.99,28.1,10.89,Yes,27.93,3.25,Medium Margin
S0012768,20240604,PH0091,PR0103,4,40.21,29.12,11.09,No,27.58,10.05,Medium Margin
S0012769,20240604,PH0091,PR0036,6,197.76,124.17,73.59,No,37.21,32.96,High Margin
S0012770,20240604,PH0093,PR0090,6,77.5,46.59,30.91,No,39.88,12.92,High Margin
S0012771,20240604,PH0093,PR0165,1,6.42,4.2,2.22,No,34.58,6.42,High Margin
S0012772,20240604,PH0095,PR0138,1,33.75,25.49,8.26,No,24.47,33.75,Medium Margin
S0012773,20240604,PH0095,PR0020,9,161.12,104.39,56.73,No,35.21,17.9,High Margin
S0012774,20240604,PH0096,PR0141,9,403.29,306.36,96.93,No,24.03,44.81,Medium Margin
S0012775,20240604,PH0097,PR0136,6,86.12,59.26,26.86,No,31.19,14.35,High Margin
S0012776,20240604,PH0099,PR0158,2,37.76,27.26,10.5,Yes,27.81,18.88,Medium Margin
S0012777,20240604,PH0100,PR0089,2,28.52,20.3,8.22,No,28.82,14.26,Medium Margin
S0012778,20240604,PH0103,PR0082,1,28.77,22.23,6.54,No,22.73,28.77,Medium Margin
S0012779,20240604,PH0104,PR0023,15,247.51,165.11,82.4,No,33.29,16.5,High Margin
S0012780,20240604,PH0106,PR0102,12,262.58,176.08,86.5,No,32.94,21.88,High Margin
S0012781,20240604,PH0106,PR0043,9,122.19,85.54,36.65,No,29.99,13.58,Medium Margin
S0012782,20240604,PH0106,PR0101,1,116.55,83.82,32.73,No,28.08,116.55,Medium Margin
S0012783,20240604,PH0107,PR0091,10,185.63,116.82,68.81,No,37.07,18.56,High Margin
S0012784,20240604,PH0108,PR0201,16,141.23,92.66,48.57,No,34.39,8.83,High Margin
S0012785,20240604,PH0109,PR0127,3,36.74,24.37,12.37,No,33.67,12.25,High Margin
S0012786,20240604,PH0111,PR0143,7,281.96,220.76,61.2,No,21.71,40.28,Medium Margin
S0012787,20240604,PH0112,PR0050,6,51.6,39.96,11.64,No,22.56,8.6,Medium Margin
S0012788,20240604,PH0114,PR0048,7,77.34,54.16,23.18,No,29.97,11.05,Medium Margin
S0012789,20240604,PH0114,PR0123,8,350.12,275.63,74.49,No,21.28,43.76,Medium Margin
S0012790,20240604,PH0117,PR0102,5,81.28,56.71,24.57,No,30.23,16.26,High Margin
S0012791,20240604,PH0117,PR0003,14,146.55,110.5,36.05,No,24.6,10.47,Medium Margin
S0012792,20240604,PH0117,PR0057,2,59.5,48.05,11.45,No,19.24,29.75,Medium Margin
S0012793,20240604,PH0118,PR0156,2,33.26,22.07,11.19,No,33.64,16.63,High Margin
S0012794,20240604,PH0118,PR0046,11,45.54,28.82,16.72,No,36.71,4.14,High Margin
S0012795,20240604,PH0118,PR0008,1,63.28,48.53,14.75,No,23.31,63.28,Medium Margin
S0012796,20240605,PH0002,PR0041,5,376.38,281.3,95.08,No,25.26,75.28,Medium Margin
S0012797,20240605,PH0004,PR0123,3,111.31,88.08,23.23,No,20.87,37.1,Medium Margin
S0012798,20240605,PH0005,PR0139,12,92.48,59.8,32.68,No,35.34,7.71,High Margin
S0012799,20240605,PH0005,PR0076,9,355.91,271.15,84.76,No,23.82,39.55,Medium Margin
S0012800,20240605,PH0005,PR0038,5,22.15,14.88,7.27,No,32.82,4.43,High Margin
S0012801,20240605,PH0007,PR0106,12,741.47,653.28,88.19,Yes,11.89,61.79,Low Margin
S0012802,20240605,PH0008,PR0072,3,65.12,40.43,24.69,No,37.91,21.71,High Margin
S0012803,20240605,PH0009,PR0051,2,152.61,119.21,33.4,No,21.89,76.31,Medium Margin
S0012804,20240605,PH0010,PR0107,14,158.04,97.87,60.17,No,38.07,11.29,High Margin
S0012805,20240605,PH0015,PR0190,11,274.89,179.39,95.5,No,34.74,24.99,High Margin
S0012806,20240605,PH0016,PR0052,11,77.1,48.96,28.14,No,36.5,7.01,High Margin
S0012807,20240605,PH0017,PR0193,2,46.92,32.51,14.41,No,30.71,23.46,High Margin
S0012808,20240605,PH0020,PR0113,4,27.12,17.88,9.24,No,34.07,6.78,High Margin
S0012809,20240605,PH0022,PR0123,5,256.88,205.97,50.91,No,19.82,51.38,Medium Margin
S0012810,20240605,PH0022,PR0033,4,66.31,47.13,19.18,No,28.92,16.58,Medium Margin
S0012811,20240605,PH0023,PR0131,2,54.99,40.86,14.13,No,25.7,27.5,Medium Margin
S0012812,20240605,PH0026,PR0073,4,63.0,40.19,22.81,No,36.21,15.75,High Margin
S0012813,20240605,PH0033,PR0046,8,27.77,19.5,8.27,Yes,29.78,3.47,Medium Margin
S0012814,20240605,PH0033,PR0214,8,135.43,87.94,47.49,No,35.07,16.93,High Margin
S0012815,20240605,PH0036,PR0206,2,8.06,5.54,2.52,No,31.27,4.03,High Margin
S0012816,20240605,PH0036,PR0185,4,47.73,39.05,8.68,No,18.19,11.93,Medium Margin
S0012817,20240605,PH0036,PR0142,3,182.35,138.54,43.81,No,24.03,60.78,Medium Margin
S0012818,20240605,PH0037,PR0068,5,52.2,44.78,7.42,Yes,14.21,10.44,Low Margin
S0012819,20240605,PH0037,PR0085,10,76.02,49.6,26.42,No,34.75,7.6,High Margin
S0012820,20240605,PH0037,PR0176,4,56.57,39.47,17.1,No,30.23,14.14,High Margin
S0012821,20240605,PH0037,PR0019,5,337.52,260.98,76.54,No,22.68,67.5,Medium Margin
S0012822,20240605,PH0038,PR0195,9,131.45,96.24,35.21,No,26.79,14.61,Medium Margin
S0012823,20240605,PH0039,PR0080,8,487.76,396.03,91.73,No,18.81,60.97,Medium Margin
S0012824,20240605,PH0044,PR0051,9,673.65,546.24,127.41,No,18.91,74.85,Medium Margin
S0012825,20240605,PH0044,PR0157,5,122.93,85.59,37.34,No,30.38,24.59,High Margin
S0012826,20240605,PH0044,PR0201,6,52.96,35.01,17.95,No,33.89,8.83,High Margin
S0012827,20240605,PH0049,PR0216,3,157.67,115.55,42.12,No,26.71,52.56,Medium Margin
S0012828,20240605,PH0050,PR0188,1,32.27,23.41,8.86,No,27.46,32.27,Medium Margin
S0012829,20240605,PH0050,PR0088,3,313.15,243.78,69.37,No,22.15,104.38,Medium Margin
S0012830,20240605,PH0052,PR0162,15,49.75,33.8,15.95,No,32.06,3.32,High Margin
S0012831,20240605,PH0052,PR0009,9,120.11,88.33,31.78,Yes,26.46,13.35,Medium Margin
S0012832,20240605,PH0053,PR0026,11,256.53,162.86,93.67,No,36.51,23.32,High Margin
S0012833,20240605,PH0054,PR0148,6,417.03,300.44,116.59,No,27.96,69.5,Medium Margin
S0012834,20240605,PH0056,PR0089,7,94.83,65.11,29.72,No,31.34,13.55,High Margin
S0012835,20240605,PH0056,PR0132,10,107.06,75.51,31.55,No,29.47,10.71,Medium Margin
S0012836,20240605,PH0056,PR0029,5,47.26,32.61,14.65,No,31.0,9.45,High Margin
S0012837,20240605,PH0059,PR0042,2,13.02,9.16,3.86,No,29.65,6.51,Medium Margin
S0012838,20240605,PH0065,PR0020,5,78.43,52.07,26.36,No,33.61,15.69,High Margin
S0012839,20240605,PH0066,PR0123,9,445.26,358.04,87.22,No,19.59,49.47,Medium Margin
S0012840,20240605,PH0066,PR0105,13,181.3,130.56,50.74,No,27.99,13.95,Medium Margin
S0012841,20240605,PH0069,PR0040,8,195.85,138.97,56.88,No,29.04,24.48,Medium Margin
S0012842,20240605,PH0069,PR0043,13,159.69,111.79,47.9,No,30.0,12.28,High Margin
S0012843,20240605,PH0070,PR0116,4,76.76,56.23,20.53,No,26.75,19.19,Medium Margin
S0012844,20240605,PH0070,PR0076,5,253.5,188.83,64.67,No,25.51,50.7,Medium Margin
S0012845,20240605,PH0071,PR0039,7,151.82,99.93,51.89,No,34.18,21.69,High Margin
S0012846,20240605,PH0072,PR0106,6,342.64,287.85,54.79,Yes,15.99,57.11,Medium Margin
S0012847,20240605,PH0072,PR0079,17,206.39,172.5,33.89,Yes,16.42,12.14,Medium Margin
S0012848,20240605,PH0072,PR0212,12,23.1,16.27,6.83,Yes,29.57,1.92,Medium Margin
S0012849,20240605,PH0074,PR0116,2,34.89,28.45,6.44,Yes,18.46,17.44,Medium Margin
S0012850,20240605,PH0074,PR0033,11,175.6,123.86,51.74,No,29.46,15.96,Medium Margin
S0012851,20240605,PH0077,PR0215,1,46.12,42.67,3.45,Yes,7.48,46.12,Low Margin
S0012852,20240605,PH0077,PR0066,7,76.65,50.54,26.11,No,34.06,10.95,High Margin
S0012853,20240605,PH0080,PR0169,3,81.41,59.61,21.8,No,26.78,27.14,Medium Margin
S0012854,20240605,PH0081,PR0021,14,195.8,137.15,58.65,No,29.95,13.99,Medium Margin
S0012855,20240605,PH0083,PR0097,3,25.02,20.47,4.55,Yes,18.19,8.34,Medium Margin
S0012856,20240605,PH0083,PR0127,6,73.48,51.15,22.33,No,30.39,12.25,High Margin
S0012857,20240605,PH0085,PR0130,9,122.61,79.96,42.65,No,34.79,13.62,High Margin
S0012858,20240605,PH0086,PR0186,13,269.45,186.61,82.84,No,30.74,20.73,High Margin
S0012859,20240605,PH0087,PR0033,3,46.05,31.48,14.57,No,31.64,15.35,High Margin
S0012860,20240605,PH0088,PR0107,7,70.58,46.2,24.38,No,34.54,10.08,High Margin
S0012861,20240605,PH0089,PR0014,12,140.68,97.01,43.67,No,31.04,11.72,High Margin
S0012862,20240605,PH0089,PR0217,4,42.94,26.76,16.18,No,37.68,10.74,High Margin
S0012863,20240605,PH0091,PR0167,22,203.26,127.95,75.31,No,37.05,9.24,High Margin
S0012864,20240605,PH0091,PR0019,12,794.62,623.98,170.64,No,21.47,66.22,Medium Margin
S0012865,20240605,PH0091,PR0149,9,66.93,50.53,16.4,No,24.5,7.44,Medium Margin
S0012866,20240605,PH0092,PR0193,6,144.98,101.85,43.13,No,29.75,24.16,Medium Margin
S0012867,20240605,PH0094,PR0198,7,60.72,36.08,24.64,No,40.58,8.67,High Margin
S0012868,20240605,PH0095,PR0027,4,419.83,303.91,115.92,No,27.61,104.96,Medium Margin
S0012869,20240605,PH0095,PR0216,8,565.99,418.64,147.35,No,26.03,70.75,Medium Margin
S0012870,20240605,PH0095,PR0129,1,11.78,9.11,2.67,No,22.67,11.78,Medium Margin
S0012871,20240605,PH0103,PR0080,2,126.82,104.74,22.08,No,17.41,63.41,Medium Margin
S0012872,20240605,PH0103,PR0067,5,100.26,71.77,28.49,No,28.42,20.05,Medium Margin
S0012873,20240605,PH0104,PR0035,6,12.73,8.81,3.92,No,30.79,2.12,High Margin
S0012874,20240605,PH0104,PR0035,11,19.04,14.47,4.57,Yes,24.0,1.73,Medium Margin
S0012875,20240605,PH0104,PR0096,7,51.55,35.86,15.69,No,30.44,7.36,High Margin
S0012876,20240605,PH0105,PR0010,3,54.49,36.87,17.62,No,32.34,18.16,High Margin
S0012877,20240605,PH0106,PR0099,4,103.45,68.4,35.05,No,33.88,25.86,High Margin
S0012878,20240605,PH0107,PR0201,5,40.71,25.64,15.07,No,37.02,8.14,High Margin
S0012879,20240605,PH0107,PR0057,6,217.4,171.91,45.49,No,20.92,36.23,Medium Margin
S0012880,20240605,PH0107,PR0192,10,318.06,217.79,100.27,No,31.53,31.81,High Margin
S0012881,20240605,PH0107,PR0182,20,119.89,81.12,38.77,No,32.34,5.99,High Margin
S0012882,20240605,PH0108,PR0115,10,152.75,106.92,45.83,No,30.0,15.28,High Margin
S0012883,20240605,PH0111,PR0098,5,138.48,95.6,42.88,Yes,30.96,27.7,High Margin
S0012884,20240605,PH0112,PR0013,6,106.28,69.67,36.61,No,34.45,17.71,High Margin
S0012885,20240605,PH0113,PR0202,14,205.8,134.47,71.33,No,34.66,14.7,High Margin
S0012886,20240605,PH0113,PR0095,1,36.52,27.85,8.67,No,23.74,36.52,Medium Margin
S0012887,20240605,PH0114,PR0198,6,61.38,38.38,23.0,No,37.47,10.23,High Margin
S0012888,20240605,PH0117,PR0075,8,89.48,66.26,23.22,No,25.95,11.18,Medium Margin
S0012889,20240605,PH0118,PR0132,4,45.08,31.08,14.0,No,31.06,11.27,High Margin
S0012890,20240605,PH0119,PR0177,12,127.92,90.94,36.98,No,28.91,10.66,Medium Margin
S0012891,20240606,PH0004,PR0217,10,88.14,56.78,31.36,No,35.58,8.81,High Margin
S0012892,20240606,PH0004,PR0172,10,198.28,152.4,45.88,No,23.14,19.83,Medium Margin
S0012893,20240606,PH0005,PR0204,2,14.57,9.87,4.7,No,32.26,7.28,High Margin
S0012894,20240606,PH0009,PR0112,6,155.93,101.6,54.33,No,34.84,25.99,High Margin
S0012895,20240606,PH0009,PR0110,9,200.53,119.64,80.89,No,40.34,22.28,High Margin
S0012896,20240606,PH0009,PR0115,12,186.86,131.51,55.35,No,29.62,15.57,Medium Margin
S0012897,20240606,PH0010,PR0016,15,199.92,129.15,70.77,No,35.4,13.33,High Margin
S0012898,20240606,PH0010,PR0097,2,20.56,13.63,6.93,No,33.71,10.28,High Margin
S0012899,20240606,PH0014,PR0217,5,59.33,37.87,21.46,No,36.17,11.87,High Margin
S0012900,20240606,PH0014,PR0136,5,65.32,50.02,15.3,Yes,23.42,13.06,Medium Margin
S0012901,20240606,PH0015,PR0181,2,71.64,55.04,16.6,No,23.17,35.82,Medium Margin
S0012902,20240606,PH0017,PR0016,20,258.8,167.41,91.39,No,35.31,12.94,High Margin
S0012903,20240606,PH0018,PR0067,12,212.85,156.43,56.42,No,26.51,17.74,Medium Margin
S0012904,20240606,PH0020,PR0164,11,143.22,93.24,49.98,No,34.9,13.02,High Margin
S0012905,20240606,PH0020,PR0109,4,72.32,50.2,22.12,No,30.59,18.08,High Margin
S0012906,20240606,PH0021,PR0016,12,158.2,108.89,49.31,Yes,31.17,13.18,High Margin
S0012907,20240606,PH0022,PR0092,1,71.34,55.4,15.94,No,22.34,71.34,Medium Margin
S0012908,20240606,PH0023,PR0166,7,97.9,66.73,31.17,No,31.84,13.99,High Margin
S0012909,20240606,PH0024,PR0114,5,129.15,79.44,49.71,No,38.49,25.83,High Margin
S0012910,20240606,PH0025,PR0041,5,282.28,204.63,77.65,No,27.51,56.46,Medium Margin
S0012911,20240606,PH0027,PR0146,4,8.86,6.29,2.57,No,29.01,2.22,Medium Margin
S0012912,20240606,PH0027,PR0076,6,316.37,236.19,80.18,No,25.34,52.73,Medium Margin
S0012913,20240606,PH0033,PR0115,9,126.8,90.24,36.56,No,28.83,14.09,Medium Margin
S0012914,20240606,PH0033,PR0130,6,81.74,56.24,25.5,No,31.2,13.62,High Margin
S0012915,20240606,PH0034,PR0178,8,134.39,90.25,44.14,No,32.84,16.8,High Margin
S0012916,20240606,PH0034,PR0096,16,117.83,77.63,40.2,No,34.12,7.36,High Margin
S0012917,20240606,PH0035,PR0153,4,53.47,32.7,20.77,No,38.84,13.37,High Margin
S0012918,20240606,PH0036,PR0211,8,187.16,146.11,41.05,No,21.93,23.4,Medium Margin
S0012919,20240606,PH0039,PR0040,11,283.47,201.46,82.01,No,28.93,25.77,Medium Margin
S0012920,20240606,PH0041,PR0005,7,95.03,65.99,29.04,No,30.56,13.58,High Margin
S0012921,20240606,PH0041,PR0191,3,168.35,121.91,46.44,No,27.59,56.12,Medium Margin
S0012922,20240606,PH0044,PR0054,7,68.21,45.03,23.18,No,33.98,9.74,High Margin
S0012923,20240606,PH0044,PR0069,2,228.82,164.82,64.0,No,27.97,114.41,Medium Margin
S0012924,20240606,PH0046,PR0119,5,145.65,115.89,29.76,No,20.43,29.13,Medium Margin
S0012925,20240606,PH0047,PR0154,3,288.23,212.12,76.11,No,26.41,96.08,Medium Margin
S0012926,20240606,PH0048,PR0157,11,262.57,175.57,87.0,No,33.13,23.87,High Margin
S0012927,20240606,PH0048,PR0062,2,119.14,93.3,25.84,No,21.69,59.57,Medium Margin
S0012928,20240606,PH0051,PR0214,5,69.5,43.53,25.97,No,37.37,13.9,High Margin
S0012929,20240606,PH0052,PR0055,1,82.15,66.11,16.04,No,19.53,82.15,Medium Margin
S0012930,20240606,PH0053,PR0043,20,271.53,196.69,74.84,No,27.56,13.58,Medium Margin
S0012931,20240606,PH0054,PR0132,12,139.3,98.95,40.35,No,28.97,11.61,Medium Margin
S0012932,20240606,PH0054,PR0198,2,22.91,14.34,8.57,No,37.41,11.46,High Margin
S0012933,20240606,PH0055,PR0076,10,532.35,399.68,132.67,No,24.92,53.24,Medium Margin
S0012934,20240606,PH0055,PR0204,11,107.88,72.24,35.64,No,33.04,9.81,High Margin
S0012935,20240606,PH0056,PR0137,8,139.23,91.05,48.18,No,34.6,17.4,High Margin
S0012936,20240606,PH0058,PR0044,14,388.58,252.63,135.95,No,34.99,27.76,High Margin
S0012937,20240606,PH0059,PR0153,7,101.71,60.33,41.38,No,40.68,14.53,High Margin
S0012938,20240606,PH0063,PR0085,9,67.77,44.57,23.2,No,34.23,7.53,High Margin
S0012939,20240606,PH0064,PR0115,5,57.84,41.32,16.52,No,28.56,11.57,Medium Margin
S0012940,20240606,PH0065,PR0001,6,55.97,42.51,13.46,No,24.05,9.33,Medium Margin
S0012941,20240606,PH0065,PR0181,6,197.73,151.35,46.38,No,23.46,32.96,Medium Margin
S0012942,20240606,PH0066,PR0043,11,147.92,101.82,46.1,No,31.17,13.45,High Margin
S0012943,20240606,PH0066,PR0189,9,182.15,120.34,61.81,No,33.93,20.24,High Margin
S0012944,20240606,PH0067,PR0057,9,370.72,290.9,79.82,No,21.53,41.19,Medium Margin
S0012945,20240606,PH0069,PR0130,10,136.23,90.88,45.35,No,33.29,13.62,High Margin
S0012946,20240606,PH0072,PR0181,3,107.46,81.33,26.13,No,24.32,35.82,Medium Margin
S0012947,20240606,PH0073,PR0220,15,248.1,153.35,94.75,No,38.19,16.54,High Margin
S0012948,20240606,PH0073,PR0028,6,99.96,66.93,33.03,No,33.04,16.66,High Margin
S0012949,20240606,PH0073,PR0215,4,221.0,175.5,45.5,No,20.59,55.25,Medium Margin
S0012950,20240606,PH0073,PR0195,10,139.1,99.0,40.1,No,28.83,13.91,Medium Margin
S0012951,20240606,PH0074,PR0182,3,19.69,13.38,6.31,No,32.05,6.56,High Margin
S0012952,20240606,PH0077,PR0201,7,59.99,38.06,21.93,No,36.56,8.57,High Margin
S0012953,20240606,PH0078,PR0017,7,36.12,25.91,10.21,No,28.27,5.16,Medium Margin
S0012954,20240606,PH0080,PR0112,3,57.91,38.07,19.84,No,34.26,19.3,High Margin
S0012955,20240606,PH0080,PR0174,11,76.19,52.97,23.22,No,30.48,6.93,High Margin
S0012956,20240606,PH0081,PR0111,3,93.21,73.73,19.48,No,20.9,31.07,Medium Margin
S0012957,20240606,PH0083,PR0206,12,47.99,37.14,10.85,Yes,22.61,4.0,Medium Margin
S0012958,20240606,PH0085,PR0171,1,81.61,62.49,19.12,No,23.43,81.61,Medium Margin
S0012959,20240606,PH0088,PR0174,18,125.46,105.01,20.45,Yes,16.3,6.97,Medium Margin
S0012960,20240606,PH0091,PR0197,7,151.63,102.46,49.17,No,32.43,21.66,High Margin
